"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Phxr4",-0.36485267291775,1.71885091582685,-1.54765234859108,0.166389322924368,0.524668622491989,-5.48023378776646
"Bcl6",-0.335783034133569,2.49649820467386,-1.54713370355922,0.166512368691424,0.524902506529468,-5.48090015137821
"Tars",0.281820412235958,4.55171497261782,1.54684758461766,0.166580284799158,0.524940093694362,-5.48126771656024
"Bet1l",0.337154765720692,3.0198305660992,1.54654298351717,0.166652616096585,0.524940093694362,-5.48165898973916
"Cln8",0.207050489604784,2.08815060763084,1.54632709248163,0.166703899630648,0.524940093694362,-5.48193628900051
"Oat",0.44310836056671,4.84376402231254,1.54612630515719,0.166751608435964,0.524940093694362,-5.48219417202772
"Nedd1",-0.227609891580767,2.20570193261566,-1.54604889037077,0.16677000622174,0.524940093694362,-5.48229359618756
"Grik4",-0.223522975687926,2.69066490928324,-1.54584884994627,0.166817554914233,0.524940093694362,-5.48255049811632
"Vps54",0.20581861651939,3.00978689939658,1.54527492832658,0.166954042841592,0.52521570595158,-5.48328746979023
"Rcan1",0.275035830861025,3.41393961266486,1.54322052880901,0.167443456845818,0.52654130965308,-5.48592445886522
"Rad50",-0.243326320855849,1.97030524770632,-1.54309470567309,0.167473474280719,0.52654130965308,-5.48608590910812
"Stk17b",-0.505907445003464,2.22395091713895,-1.54278806163286,0.167546650656141,0.526592889489866,-5.48647935397091
"Larp7",-0.371594864580665,2.78254365607512,-1.54253923223059,0.167606052018864,0.526592889489866,-5.48679859152912
"Slc4a7",0.242829976975911,3.29999850926986,1.54240973824479,0.16763697292047,0.526592889489866,-5.48696471715382
"Fam120a",0.222096859791805,5.0007185833807,1.54139724449712,0.167878920010842,0.527198713718259,-5.48826339994172
"Syne1",0.303089349020957,2.18676154504236,1.54087097586754,0.16800480501279,0.527318988619239,-5.48893826246845
"Macf1",0.29910642229109,4.92127674562137,1.54082662833554,0.16801541704423,0.527318988619239,-5.48899512668921
"Rims2",-0.297967565198557,2.00173445853267,-1.54029817585885,0.168141919278082,0.527494801158167,-5.48967267023144
"Rer1",0.261974883422474,5.06388788573312,1.54018232054172,0.168169664726775,0.527494801158167,-5.48982119677412
"1500011H22Rik",-0.237536448584621,4.06832815585311,-1.53983688981081,0.16825241475343,0.527576072334834,-5.49026400751645
"Bmf",-0.210986566974401,3.20457776341093,-1.5395140352534,0.168329790422885,0.527576072334834,-5.4906778349474
"Slc2a8",0.303523270121631,1.90082803118073,1.53899711203578,0.168453745032388,0.527576072334834,-5.49134032906955
"4930404N11Rik",0.500739704211477,1.2186717609428,1.53804272041971,0.168682822396657,0.527576072334834,-5.49256320882406
"Twf1",0.216823259878928,4.79605964446832,1.53795097881984,0.168704857730756,0.527576072334834,-5.49268074000462
"Lactb2",-0.657583302628361,1.68462901868866,-1.53794397868392,0.168706539196052,0.527576072334834,-5.49268970781916
"Sec11c",0.23544122002479,4.76108532042488,1.53771645699626,0.168761199367209,0.527576072334834,-5.4929811733235
"Shmt1",0.415695222204158,2.35019599766086,1.53763793414047,0.16878006760651,0.527576072334834,-5.4930817598584
"Ddx52",-0.230187996595298,3.30918288046946,-1.53739802394457,0.168837727604312,0.527576072334834,-5.49338906584853
"Usp21",-0.224575887133385,2.6845432228296,-1.53710044394369,0.168909273152503,0.527576072334834,-5.49377021052443
"Fam108c",0.209864970715183,3.75519752435062,1.53699398926483,0.168934874250864,0.527576072334834,-5.49390655063643
"Samhd1",-0.209637193272744,1.37706834653776,-1.53636507396587,0.16908619387306,0.527576072334834,-5.49471193180861
"Ntan1",-0.262982995992888,3.90049960433448,-1.53599206321229,0.169176000725417,0.527576072334834,-5.49518953043688
"Cacybp",-0.244785928534229,4.75104319482183,-1.53558403521903,0.16927428866941,0.527576072334834,-5.49571190129784
"Efna2",-0.310666160591429,1.40055854426243,-1.53548403468211,0.169298385344062,0.527576072334834,-5.49583991515879
"Atp6v0a1",0.180355613783381,3.63620016389695,1.53544760207715,0.169307165127613,0.527576072334834,-5.49588655270258
"2310061J03Rik",-0.412368502999119,1.83750392603152,-1.53507441075988,0.169397123505102,0.527576072334834,-5.49636424615448
"Ewsr1",-0.262085594784462,4.57575684746966,-1.53485015942969,0.169451200805757,0.527576072334834,-5.49665126630435
"Vps37c",0.225119386766753,2.08976932277584,1.53483663980122,0.169454461517023,0.527576072334834,-5.49666856948862
"Tmed5",-0.217286043244602,3.21933311319282,-1.5346416545358,0.169501495165497,0.527576072334834,-5.49691811454029
"Pik3c3",0.188387008957646,3.15023613946441,1.53449097328537,0.169537850184323,0.527576072334834,-5.4971109482658
"Hexb",-0.578833931182991,2.84122047834727,-1.53443959755099,0.169550247299877,0.527576072334834,-5.49717669408518
"Tcf7l1",0.395393106829755,1.44192109986182,1.53442399073007,0.169554013436731,0.527576072334834,-5.49719666601411
"Sec23ip",0.330155224508899,3.45045306986894,1.53426051074336,0.169593467992717,0.527576072334834,-5.49740586425751
"Srp9",-0.267490434250164,4.28355809637903,-1.53420730460589,0.169606310679818,0.527576072334834,-5.49747394754203
"Rabgap1",-0.185125353541419,4.35556746580147,-1.53416140933207,0.169617389418237,0.527576072334834,-5.49753267484016
"Plagl1",-0.439905753409941,1.05202954830619,-1.53410209136133,0.169631709270556,0.527576072334834,-5.49760857648974
"Capn6",2.09995779877972,1.7025341999249,1.5340619415968,0.169641402389301,0.527576072334834,-5.497659950231
"Rcor3",0.233999757709305,2.06963581433607,1.53388255597425,0.169684716616631,0.527576072334834,-5.49788947573559
"Ccs",0.373566126877566,3.52937277775624,1.53354498974743,0.169766252518281,0.527576072334834,-5.49832135989458
"Angel2",-0.244848052267154,3.33589405186406,-1.53343215565041,0.169793514552828,0.527576072334834,-5.49846571033355
"Arfip2",0.197794218269533,3.19435269553214,1.53341761824469,0.169797027252492,0.527576072334834,-5.49848430789599
"C1galt1c1",0.228118217500106,3.31931844423542,1.53329115019371,0.169827588776663,0.527576072334834,-5.49864609368692
"Gm15455",-0.197187641720033,1.82983213612961,-1.53313265869236,0.169865896042105,0.527576072334834,-5.49884883684195
"Rlbp1",0.863103574253638,1.94658398091844,1.53293010975909,0.16991486352013,0.527576072334834,-5.49910792387892
"Gm166",-0.419262357528603,0.987004590176097,-1.53240738935807,0.170041294449478,0.527789607347468,-5.49977647702822
"Notch2",-0.374673170796751,2.75350499460015,-1.53223949761427,0.170081920952476,0.527789607347468,-5.49999118537163
"Rmnd5a",0.215839126625519,4.28055511969947,1.53189664482983,0.170164912314226,0.527894615324895,-5.50042960758626
"Ctgf",0.635223679918767,1.53718210204933,1.53132311546906,0.170303824770884,0.528172993947242,-5.5011629017184
"Irgm1",-0.528849494865064,1.09066487763905,-1.53099106191354,0.170384297898736,0.528270022930838,-5.50158739328057
"Nfkbil1",-0.276671191312351,1.84696028415932,-1.52979439488624,0.170674600031089,0.529017374988136,-5.50311682501362
"Sephs1",-0.200629800952632,3.51219410816182,-1.52947283005804,0.170752686619694,0.529106709260102,-5.50352771140564
"Zbtb38",0.205829257629743,2.04948407321347,1.52866250536997,0.170949605917076,0.529525576432216,-5.50456293696219
"Gpx1",0.201656037040409,5.81517412085265,1.52851090034189,0.170986471049062,0.529525576432216,-5.5047565897589
"Anxa2",-0.793065136801093,3.65248155144842,-1.52790437862535,0.171134029360942,0.52964713354106,-5.50553123821965
"Vps33a",0.191452096122382,3.36122335584326,1.52774881986525,0.171171893493312,0.52964713354106,-5.50572989373153
"B230312A22Rik",-0.414691729575316,2.84262662252598,-1.52774152799071,0.171173668577376,0.52964713354106,-5.50573920554318
"Cyth1",0.289261607404869,3.16774803155719,1.52630593488674,0.171523469096516,0.530576629636112,-5.50757205785882
"Mrpl18",-0.228654044822606,4.70192725393585,-1.52610026409631,0.171573637134283,0.530578998797064,-5.50783457407163
"Glrb",0.320862289179159,3.79869963397291,1.52519878156495,0.171793689350595,0.531106569840356,-5.50898501617639
"Adprhl2",-0.200920936924433,2.96556962513841,-1.52482650856584,0.171884636907623,0.531119136459085,-5.5094600028309
"Hook3",-0.200691217108167,3.78388379209976,-1.52477731216152,0.171896659062549,0.531119136459085,-5.50952276879872
"Gkap1",-0.308717126482884,2.81947213589049,-1.52391166250236,0.172108324727112,0.531620191995737,-5.51062702547635
"Adrb1",-0.624047821380139,0.865303979076923,-1.52362071290962,0.172179520420997,0.531687190719238,-5.51099810408945
"Copz2",0.653762879959079,2.22955102518068,1.52281161092157,0.17237765072735,0.53207384958013,-5.51202985664339
"Supv3l1",-0.200463087439085,3.09840541249437,-1.52270481914242,0.172403817182389,0.53207384958013,-5.51216601580792
"Tsta3",0.321931878203426,3.02820502493487,1.52222615151157,0.172521146610005,0.532181935018585,-5.51277625861359
"Npat",-0.231229829797298,2.76051636836114,-1.52205241502947,0.172563750442872,0.532181935018585,-5.51299772842627
"Gm11818",-0.391311744261089,1.63666207271169,-1.52195560920436,0.172587493451558,0.532181935018585,-5.51312112590847
"Pcdha2",-0.383976046476385,1.06166975352986,-1.52166538683811,0.172658692589186,0.532248667740487,-5.51349104684823
"Kirrel3",-0.231804496488881,2.07392175265429,-1.52126372247257,0.172757275823222,0.532399753899973,-5.51400295667
"Lyrm1",-0.282422364703848,1.13812208023284,-1.52105131238308,0.172809429958177,0.532407710198169,-5.51427364079333
"Rela",0.194135442838737,2.77278165835218,1.52070100023793,0.17289547544525,0.532520047686259,-5.51472001989494
"Fam123a",-0.441922900194187,2.12896019001007,-1.52036709989636,0.172977526361419,0.532620020963773,-5.51514544008776
"Ptgr2",-1.28271740469196,1.67985337715454,-1.52015576788494,0.173029476435446,0.532627279139206,-5.51541467335031
"D030056L22Rik",-0.284054011277755,2.90772314576409,-1.51930195996469,0.173239507000399,0.532988673244104,-5.51650222448696
"Ammecr1",0.568067109435662,2.30913882506421,1.51927504349413,0.173246132057278,0.532988673244104,-5.51653650493249
"Dis3l",-0.210789607629234,2.92113555333549,-1.51841849306647,0.17345707955913,0.533318499266794,-5.51762724149464
"Med14",-0.198887775291017,2.76186658867765,-1.51816664646929,0.173519148028918,0.533318499266794,-5.51794788756654
"Eps8l1",-0.318942684660024,1.47723022596161,-1.51812905768988,0.173528413660595,0.533318499266794,-5.51799574263198
"2700060E02Rik",-0.292579092649627,3.90647522943374,-1.51803350378808,0.173551969733468,0.533318499266794,-5.51811739171722
"Sft2d3",0.291814710270408,2.34288956421562,1.51779487577702,0.173610809425874,0.53334670859093,-5.51842117129459
"Erc2",-0.230778406542052,1.43468836894774,-1.51759245171592,0.173660736466929,0.533347529212129,-5.51867884408741
"Btbd1",-0.243857980601266,4.02719666382833,-1.51684321978492,0.173845645900175,0.533468100769959,-5.51963242242936
"Tprkb",-0.398531774839519,3.9329516824729,-1.51654699611209,0.173918803272405,0.533468100769959,-5.52000937520113
"Tmbim1",0.454602698476808,2.93473839614787,1.51644457180559,0.173944105225843,0.533468100769959,-5.52013970459834
"Zfp160",-0.247216945349515,3.01487331498162,-1.51631173458005,0.173976925130493,0.533468100769959,-5.52030872639952
"Tti1",-0.20393189366489,2.57860383060237,-1.51628124635293,0.173984458614194,0.533468100769959,-5.52034751853569
"Hexim1",-0.224313994822651,3.03590876900917,-1.51622635771672,0.173998022066775,0.533468100769959,-5.52041735592601
"Wif1",0.36180068779361,1.13355084948002,1.5160107865889,0.17405130091764,0.533479158634547,-5.52069162526819
"Psip1",-0.289528532581064,4.65347810611677,-1.51528858409041,0.174229903721886,0.53387422709645,-5.52161033881355
"Il18",0.343785337882146,4.14690218939195,1.51451919676208,0.174420360207378,0.534292642761841,-5.52258884103817
"Ranbp6",-0.191747928365184,2.7495972006962,-1.51433514360774,0.174465949549886,0.534292642761841,-5.52282288276287
"Pde3b",-0.305012620936452,2.56889274200102,-1.51388717917646,0.174576954441433,0.534480185490589,-5.52339245559628
"Bdp1",-0.225584095603896,2.48921175079266,-1.51307017511857,0.174779573386897,0.534948024558358,-5.52443103864453
"Slitrk1",-0.356333421250759,1.21108833636273,-1.51256465455883,0.174905051525429,0.535179559368405,-5.52507352363916
"Baiap2l1",1.99330838527475,1.26731918510762,1.51112859262408,0.175261954786262,0.535980563371081,-5.52689809483722
"Adk",0.219224704657889,4.77764663825498,1.51103537169951,0.175285145934851,0.535980563371081,-5.52701650620251
"Usp53",0.332528122671202,2.58222212472618,1.51090916593047,0.17531654740434,0.535980563371081,-5.52717680996973
"Scrn2",-0.211988993530832,1.65091427429106,-1.51058078120147,0.175398277494163,0.53607783161278,-5.52759388619262
"Slc41a2",0.198266970392569,1.22806223661919,1.50978630915834,0.175596154081927,0.536408540479281,-5.52860274850374
"Tmem120a",-0.194679118843208,2.58589801969545,-1.5097104251649,0.175615064949081,0.536408540479281,-5.52869909635255
"Cd320",-0.20691557854955,2.16187401029905,-1.50938871201829,0.175695259010432,0.536408540479281,-5.52910754039941
"Smek1",-0.242428112718568,3.83976412361285,-1.50934458516172,0.175706261210997,0.536408540479281,-5.52916356011591
"Cc2d1a",0.339391255991609,1.71170489418671,1.50907472929865,0.175773558406559,0.536461499655142,-5.52950612874013
"Zfp58",-0.200771686252983,2.07259933234946,-1.50764341680994,0.176130896441878,0.537271387009556,-5.53132260548189
"Atox1",0.268304073164695,5.98772395256946,1.50761110307781,0.176138971476783,0.537271387009556,-5.53136360500943
"Trp53",0.703548748574202,2.80838161294284,1.50642778406918,0.176434910156529,0.53802127628652,-5.53286469718925
"Ttbk2",-0.187820182697299,2.60954771183258,-1.50616343213201,0.176501084589475,0.538070294774612,-5.53319995990669
"Riok3",0.184793944773947,3.97975970436815,1.50570358986131,0.176616249619357,0.538264721660152,-5.53378308293973
"Efhd1",-0.521263931829892,1.22185402472335,-1.50549132167159,0.176669434226004,0.538264721660152,-5.53405222925459
"Atrnl1",-0.316292130470874,3.27791473498744,-1.50500140527067,0.176792240561341,0.538264721660152,-5.53467334930162
"Mrpl40",-0.222713405061195,3.78938042661378,-1.50491650693852,0.176813529784376,0.538264721660152,-5.53478097396719
"Mmp15",-0.436895284398632,4.18075744711761,-1.50490884799403,0.176815450467134,0.538264721660152,-5.53479068297809
"Apbb3",0.318587347415946,2.04909045543317,1.50446211923637,0.176927512519287,0.538453240140874,-5.53535694523719
"Arhgef12",0.283702483221844,4.12661544401962,1.50403741242628,0.177034110560771,0.538548989900211,-5.53589521605934
"Brwd3",0.269800764766061,2.63605464868621,1.50378498009529,0.177097496888223,0.538548989900211,-5.53621511169297
"Cep97",-0.204798136067007,2.34678697713766,-1.50373755756521,0.177109407106848,0.538548989900211,-5.53627520507784
"2810030E01Rik",-0.322815454919263,1.07702286563235,-1.50333806632517,0.177209768819703,0.53870164651107,-5.53678139945589
"Zik1",-0.352388453870141,2.39502414609732,-1.50307435097845,0.17727604887374,0.538750640889634,-5.53711551610546
"Pa2g4",-0.284054363976274,4.11368158318417,-1.50212674158655,0.177514400257244,0.539272954892584,-5.53831585954413
"Syt11",0.229480952207935,6.43683567612996,1.50199190367315,0.177548339711376,0.539272954892584,-5.53848662923347
"Tjap1",0.320020774868149,3.00360534221606,1.50166728922812,0.177630071295405,0.539274124055554,-5.53889771621914
"Rpa3",-0.446505225284164,2.88002039877981,-1.50149255642296,0.177674079836878,0.539274124055554,-5.53911897707535
"Nr2c2ap",0.442156842171885,2.2182924508397,1.50139220170637,0.177699359872682,0.539274124055554,-5.53924604859653
"Zc3h6",-0.192434023646745,1.00022799943888,-1.50093687814601,0.177814100257058,0.539469897390057,-5.53982253723756
"Ears2",0.313361177820094,2.13428116557948,1.50036462993148,0.17795840133598,0.539591996904408,-5.54054694219718
"Ppp2r5e",0.186781891801293,3.01483842146286,1.50020478687794,0.177998727296935,0.539591996904408,-5.54074926191909
"Cox11",-0.257635612051769,2.18044945294754,-1.50010997976333,0.178022649626962,0.539591996904408,-5.54086925801197
"Tbc1d20",0.258139516357655,3.47687357951084,1.4999805586884,0.178055310710356,0.539591996904408,-5.54103305845909
"Mtch1",0.408536466777999,5.54145103896657,1.49937222659149,0.178208904517421,0.539801187600069,-5.54180289377249
"Fam105b",0.240929080230132,3.12304191317198,1.49916991254521,0.178260012277204,0.539801187600069,-5.54205888488252
"AW549877",0.221167833010499,4.01552548728625,1.49911010888788,0.178275122199017,0.539801187600069,-5.54213455209721
"Zfp873",0.24713165276997,2.0768098968436,1.49854433326065,0.178418128282386,0.539911100533964,-5.54285033157826
"AU022252",0.263231489981075,2.70366745737365,1.49852903322668,0.178421996990286,0.539911100533964,-5.54286968624043
"Nadk",-0.26146947378049,4.50143352968423,-1.49836991609195,0.178462235278917,0.539911100533964,-5.54307096483696
"Nif3l1",-0.205409810942716,3.3505859510939,-1.49790188203481,0.178580641960708,0.540025190718861,-5.5436629528915
"Rad9",0.234243753699798,1.68878453789822,1.49782337604507,0.178600510003109,0.540025190718861,-5.54376224138237
"Arpc2",0.183459054349491,5.18011944401046,1.49725607355352,0.178744141070075,0.540307367039855,-5.54447964614873
"Kdm6b",0.281982377047323,1.80567990949787,1.49658729196317,0.178913600273753,0.540667435830081,-5.54532520669923
"2700029M09Rik",-0.250313003304627,3.53632870034743,-1.4963508465873,0.178973547052853,0.540696454387522,-5.54562410667184
"Sh3pxd2b",-0.365228071891759,2.3415007106367,-1.49599544701099,0.179063687167013,0.540758473380073,-5.54607333713402
"AU022751",-1.3259361494259,2.11053614673237,-1.49562935930133,0.179156581429463,0.540758473380073,-5.54653602199409
"Nudcd3",-0.177728352676253,3.4105073596917,-1.49550247849176,0.17918878752357,0.540758473380073,-5.54669636884295
"Pcmtd1",0.266969665450613,4.01186782824731,1.49531715367848,0.17923583792346,0.540758473380073,-5.54693056268569
"Secisbp2",0.231274702990479,2.99763011699753,1.49527781998402,0.179245825440694,0.540758473380073,-5.54698026657629
"Pskh1",0.249873641211827,2.92405833070066,1.49491793030336,0.179337231343551,0.540788893380588,-5.54743500970068
"Mrps35",-0.239403489128201,4.04752676422506,-1.49484163565076,0.179356614359558,0.540788893380588,-5.54753140575667
"Zfp69",0.195743826892257,1.09053953487177,1.49464243731103,0.179407230645854,0.540789687661092,-5.54778307545337
"Pigf",0.264328595815393,3.7696309280881,1.49397176522166,0.179577744190751,0.54102785598279,-5.54863028805446
"Sox4",-0.33464965250707,6.56819498154236,-1.49393420799405,0.179587297214602,0.54102785598279,-5.54867772583349
"Xpot",0.232008723960971,3.55694881925423,1.4937373862733,0.179637368196893,0.54102785598279,-5.54892631765897
"Atl1",0.877329240336961,2.03759487486515,1.49346598072397,0.179706434014142,0.541084132691867,-5.54926908431381
